Job_name,last_update,job_salary,rate,currency,salary_info,Benefits
Intouch Solutions Senior Front End Developer Salaries,28/Mar/2021,"$83,524",/yr,(USD),"The typical Intouch Solutions Senior Front End Developer salary is $83,524. Senior Front End Developer salaries at Intouch Solutions can range from $74,179 - $96,705. This estimate is based upon 11 Intouch Solutions Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at Intouch Solutions can expect to make an average total pay of $86,724 . See all Senior Front End Developer salaries to learn how this stacks up in the market.","Health Insurance,401K Plan,Maternity & Paternity Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Free Lunch or Snacks"
Slalom Build Devops Salaries,7/Apr/2021,"$49,878 - $54,374",/yr,(USD),"Devops salaries at Slalom Build can range from $49,878-$54,374. This estimate is based upon 1 Slalom Build Devops salary report(s) provided by employees or estimated based upon statistical methods. See all Devops salaries to learn how this stacks up in the market.",
Horizon Soft Solutions Devops Salaries,15/Apr/2020,"$88,933 - $95,996",/yr,(USD),"Devops salaries at Horizon Soft Solutions can range from $88,933-$95,996. This estimate is based upon 1 Horizon Soft Solutions Devops salary report(s) provided by employees or estimated based upon statistical methods. See all Devops salaries to learn how this stacks up in the market.",
AOL Senior Front End Developer Salaries,20/Jun/2017,"$120,307",/yr,(USD),"The typical AOL Senior Front End Developer salary is $120,307. Senior Front End Developer salaries at AOL can range from $106,936 - $130,239. This estimate is based upon 10 AOL Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at AOL can expect to make an average total pay of $122,646 . See all Senior Front End Developer salaries to learn how this stacks up in the market.","Health Insurance,Life Insurance,401K Plan,Stock Options,Vacation & Paid Time Off,Sick Days,Paid Holidays,Job Training,Professional Development"
Overstock.com Senior Front End Developer Salaries,14/Apr/2021,"$98,115",/yr,(USD),"The typical Overstock.com Senior Front End Developer salary is $98,115. Senior Front End Developer salaries at Overstock.com can range from $73,684 - $120,821. This estimate is based upon 12 Overstock.com Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at Overstock.com can expect to make an average total pay of $98,115 . See all Senior Front End Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Vision Insurance,Health Savings Account (HSA),Life Insurance,Disability Insurance,Accidental Death & Dismemberment Insurance,401K Plan,Maternity & Paternity Leave,Work From Home,Vacation & Paid Time Off,Paid Holidays,Mobile Phone Discount,Company Social Events,Tuition Assistance"
Verve Industrial Protection Devops Salaries,8/Oct/2018,"$36,093 - $38,860",/yr,(USD),"Devops salaries at Verve Industrial Protection can range from $36,093-$38,860. This estimate is based upon 1 Verve Industrial Protection Devops salary report(s) provided by employees or estimated based upon statistical methods. See all Devops salaries to learn how this stacks up in the market.",
Accenture Senior Front End Developer Salaries,1/Apr/2021,"$99,948",/yr,(USD),"The typical Accenture Senior Front End Developer salary is $99,948. Senior Front End Developer salaries at Accenture can range from $66,221 - $148,070. This estimate is based upon 21 Accenture Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at Accenture can expect to make an average total pay of $99,948 . See all Senior Front End Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Life Insurance,Disability Insurance,Occupational Accident Insurance,Mental Health Care,Accidental Death & Dismemberment Insurance,Pension Plan,Employee Stock Purchase Plan,Performance Bonus,Stock Options,Equity Incentive Plan,Charitable Gift Matching,Maternity & Paternity Leave,Work From Home,Adoption Assistance,Reduced or Flexible Hours,Family Medical Leave,Unpaid Extended Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Volunteer Time Off,Bereavement Leave,Employee Discount,Employee Assistance Program,Gym Membership,Company Social Events,Diversity Program,Job Training,Professional Development,Apprenticeship Program"
Red Ventures Senior Front End Developer Salaries,3/Apr/2021,"$83,114",/yr,(USD),"The typical Red Ventures Senior Front End Developer salary is $83,114. Senior Front End Developer salaries at Red Ventures can range from $55,229 - $113,430. This estimate is based upon 17 Red Ventures Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at Red Ventures can expect to make an average total pay of $83,114 . See all Senior Front End Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Vision Insurance,Life Insurance,401K Plan,Retirement Plan,Performance Bonus,Maternity & Paternity Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Employee Discount,Gym Membership,Job Training"
AbleVets Devops Salaries,27/Apr/2020,"$76,557 - $83,870",/yr,(USD),"Devops salaries at AbleVets can range from $76,557-$83,870. This estimate is based upon 1 AbleVets Devops salary report(s) provided by employees or estimated based upon statistical methods. See all Devops salaries to learn how this stacks up in the market.",
State Farm Devops Salaries,21/Apr/2021,"$109,758 - $117,954",/yr,(USD),"Devops salaries at State Farm can range from $109,758-$117,954. This estimate is based upon 1 State Farm Devops salary report(s) provided by employees or estimated based upon statistical methods. See all Devops salaries to learn how this stacks up in the market.",
CloudPassage Devops Salaries,15/Oct/2017,"$157,620 - $183,699",/yr,(USD),"Devops salaries at CloudPassage can range from $157,620-$183,699. This estimate is based upon 2 CloudPassage Devops salary report(s) provided by employees or estimated based upon statistical methods. See all Devops salaries to learn how this stacks up in the market.",
MITRE Devops Salaries,12/Dec/2018,"$42,749 - $46,061",/yr,(USD),"Devops salaries at MITRE can range from $42,749-$46,061. This estimate is based upon 1 MITRE Devops salary report(s) provided by employees or estimated based upon statistical methods. See all Devops salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,Work From Home,Vacation & Paid Time Off,Sick Days,Paid Holidays,Bereavement Leave,Diversity Program,Professional Development,Tuition Assistance"
FAST Devops Salaries,10/Feb/2021,"$41,733 - $45,067",/yr,(USD),"Devops salaries at FAST can range from $41,733-$45,067. This estimate is based upon 2 FAST Devops salary report(s) provided by employees or estimated based upon statistical methods. See all Devops salaries to learn how this stacks up in the market.",
EverQuote Devops Salaries,30/Mar/2020,"$88,944 - $95,845",/yr,(USD),"Devops salaries at EverQuote can range from $88,944-$95,845. This estimate is based upon 1 EverQuote Devops salary report(s) provided by employees or estimated based upon statistical methods. See all Devops salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Vision Insurance,401K Plan,Stock Options,Maternity & Paternity Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Free Lunch or Snacks"
Fareportal Devops Salaries,26/Feb/2020,"$101,827 - $110,270",/yr,(USD),"Devops salaries at Fareportal can range from $101,827-$110,270. This estimate is based upon 1 Fareportal Devops salary report(s) provided by employees or estimated based upon statistical methods. See all Devops salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),401K Plan,Performance Bonus,Vacation & Paid Time Off,Sick Days,Paid Holidays,Free Lunch or Snacks"
Gogo Devops Salaries,27/Jul/2018,"$63,450 - $68,470",/yr,(USD),"Devops salaries at Gogo can range from $63,450-$68,470. This estimate is based upon 2 Gogo Devops salary report(s) provided by employees or estimated based upon statistical methods. See all Devops salaries to learn how this stacks up in the market.","Health Insurance,Vision Insurance,401K Plan,Performance Bonus,Maternity & Paternity Leave,Vacation & Paid Time Off,Paid Holidays,Volunteer Time Off,Employee Discount"
Achievement First Devops Monthly Pay,1/Mar/2020,"$1,220 - $1,320",/mo,(USD),"Devops salaries at Achievement First can range from $1,220-$1,320. This estimate is based upon 1 Achievement First Devops salary report(s) provided by employees or estimated based upon statistical methods. See all Devops salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Life Insurance,Retirement Plan,Maternity & Paternity Leave,Vacation & Paid Time Off,Employee Discount,Company Social Events,Diversity Program,Professional Development"
Vidado QA Engineering Salaries,2/Aug/2017,"$64,764 - $70,618",/yr,(USD),"QA Engineering salaries at Vidado can range from $64,764-$70,618. This estimate is based upon 1 Vidado QA Engineering salary report(s) provided by employees or estimated based upon statistical methods. See all QA Engineering salaries to learn how this stacks up in the market.",
FireEye Devops Salaries,15/Apr/2020,"$114,703 - $124,620",/yr,(USD),"Devops salaries at FireEye can range from $114,703-$124,620. This estimate is based upon 2 FireEye Devops salary report(s) provided by employees or estimated based upon statistical methods. See all Devops salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,401K Plan,Employee Stock Purchase Plan,Performance Bonus,Stock Options,Maternity & Paternity Leave,Work From Home,Vacation & Paid Time Off,Paid Holidays,Free Lunch or Snacks,Employee Assistance Program,Job Training,Professional Development"
Comcast Devops Hourly Pay,27/Jul/2020,$51 - $55,/hr,(USD),Devops salaries at Comcast can range from $51-$55. This estimate is based upon 2 Comcast Devops salary report(s) provided by employees or estimated based upon statistical methods. See all Devops salaries to learn how this stacks up in the market.,"Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,Supplemental Life Insurance,Disability Insurance,Occupational Accident Insurance,Mental Health Care,Accidental Death & Dismemberment Insurance,401K Plan,Retirement Plan,Employee Stock Purchase Plan,Performance Bonus,Stock Options,Maternity & Paternity Leave,Dependent Care,Adoption Assistance,Military Leave,Family Medical Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Bereavement Leave,Employee Discount,Employee Assistance Program,Commuter Checks & Assistance,Mobile Phone Discount,Company Social Events,Legal Assistance,Diversity Program,Job Training,Professional Development,Tuition Assistance"
CCC Information Services Devops Salaries,18/Apr/2021,"$52,500 - $74,307",/yr,(USD),"The typical CCC Information Services Devops salary is $53,416. Devops salaries at CCC Information Services can range from $52,500 - $74,307. This estimate is based upon 3 CCC Information Services Devops salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Devops at CCC Information Services can expect to make an average total pay of $53,416 . See all Devops salaries to learn how this stacks up in the market.","Health Insurance,401K Plan,Retirement Plan,Work From Home,Vacation & Paid Time Off,Employee Discount"
Amazon Quality Assurance Engineer II Salaries,20/Apr/2021,"$134,089",/yr,(USD),"The typical Amazon Quality Assurance Engineer II salary is $134,089. Quality Assurance Engineer II salaries at Amazon can range from $99,304 - $174,032. This estimate is based upon 250 Amazon Quality Assurance Engineer II salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Quality Assurance Engineer II at Amazon can expect to make an average total pay of $134,089 . See all Quality Assurance Engineer II salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,Supplemental Life Insurance,Disability Insurance,Mental Health Care,Accidental Death & Dismemberment Insurance,401K Plan,Equity Incentive Plan,Maternity & Paternity Leave,Work From Home,Fertility Assistance,Adoption Assistance,Reduced or Flexible Hours,Military Leave,Family Medical Leave,Unpaid Extended Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Bereavement Leave,Employee Discount,Employee Assistance Program,Commuter Checks & Assistance,Pet Friendly Workplace,Mobile Phone Discount,Company Social Events,Diversity Program,Job Training,Professional Development,Tuition Assistance"
GTS Services QA Engineering Salaries,17/Apr/2016,"$38,147 - $41,518",/yr,(USD),"QA Engineering salaries at GTS Services can range from $38,147-$41,518. This estimate is based upon 1 GTS Services QA Engineering salary report(s) provided by employees or estimated based upon statistical methods. See all QA Engineering salaries to learn how this stacks up in the market.",
Zensar Technologies Software Quality Assurance Engineer Salaries,15/Apr/2020,"$93,098",/yr,(USD),"The typical Zensar Technologies Software Quality Assurance Engineer salary is $93,098. Software Quality Assurance Engineer salaries at Zensar Technologies can range from $79,896 - $123,094. This estimate is based upon 250 Zensar Technologies Software Quality Assurance Engineer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Software Quality Assurance Engineer at Zensar Technologies can expect to make an average total pay of $93,098 . See all Software Quality Assurance Engineer salaries to learn how this stacks up in the market.","Health Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,401K Plan,Performance Bonus,Maternity & Paternity Leave,Work From Home,Vacation & Paid Time Off"
Apple QA Engineering Salaries,6/Nov/2020,"$67,167 - $73,392",/yr,(USD),"QA Engineering salaries at Apple can range from $67,167-$73,392. This estimate is based upon 1 Apple QA Engineering salary report(s) provided by employees or estimated based upon statistical methods. See all QA Engineering salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,Supplemental Life Insurance,Disability Insurance,Occupational Accident Insurance,Mental Health Care,Accidental Death & Dismemberment Insurance,401K Plan,Retirement Plan,Employee Stock Purchase Plan,Stock Options,Equity Incentive Plan,Supplemental Workers' Compensation,Charitable Gift Matching,Maternity & Paternity Leave,Work From Home,Fertility Assistance,Dependent Care,Adoption Assistance,Childcare,Military Leave,Family Medical Leave,Unpaid Extended Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Bereavement Leave,Employee Discount,Employee Assistance Program,Gym Membership,Commuter Checks & Assistance,Mobile Phone Discount,Company Social Events,Travel Concierge,Legal Assistance,Diversity Program,Job Training,Professional Development,Tuition Assistance"
Synchronoss QA Engineering Salaries,20/Nov/2017,"$29,109 - $31,390",/yr,(USD),"QA Engineering salaries at Synchronoss can range from $29,109-$31,390. This estimate is based upon 1 Synchronoss QA Engineering salary report(s) provided by employees or estimated based upon statistical methods. See all QA Engineering salaries to learn how this stacks up in the market.",
Datto  QA Engineering Salaries,9/Nov/2020,"$64,704 - $70,629",/yr,(USD),"QA Engineering salaries at Datto  can range from $64,704-$70,629. This estimate is based upon 1 Datto  QA Engineering salary report(s) provided by employees or estimated based upon statistical methods. See all QA Engineering salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Life Insurance,401K Plan,Stock Options,Maternity & Paternity Leave,Family Medical Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Employee Discount,Free Lunch or Snacks,Gym Membership,Company Social Events,Tuition Assistance"
ViacomCBS Streaming QA Engineering Salaries,1/Oct/2020,"$55,141 - $60,299",/yr,(USD),"QA Engineering salaries at ViacomCBS Streaming can range from $55,141-$60,299. This estimate is based upon 1 ViacomCBS Streaming QA Engineering salary report(s) provided by employees or estimated based upon statistical methods. See all QA Engineering salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,Supplemental Life Insurance,Disability Insurance,Mental Health Care,Accidental Death & Dismemberment Insurance,401K Plan,Stock Options,Charitable Gift Matching,Maternity & Paternity Leave,Work From Home,Dependent Care,Adoption Assistance,Childcare,Family Medical Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Bereavement Leave,Employee Discount,Free Lunch or Snacks,Employee Assistance Program,Commuter Checks & Assistance,Mobile Phone Discount,Company Social Events,Legal Assistance,Job Training,Professional Development,Tuition Assistance"
POPSUGAR QA Engineering Salaries,9/Mar/2016,"$73,306 - $80,071",/yr,(USD),"QA Engineering salaries at POPSUGAR can range from $73,306-$80,071. This estimate is based upon 1 POPSUGAR QA Engineering salary report(s) provided by employees or estimated based upon statistical methods. See all QA Engineering salaries to learn how this stacks up in the market.","401K Plan,Maternity & Paternity Leave,Vacation & Paid Time Off"
Kyocera QA Engineering Salaries,8/Oct/2013,"$36,168 - $39,260",/yr,(USD),"QA Engineering salaries at Kyocera can range from $36,168-$39,260. This estimate is based upon 1 Kyocera QA Engineering salary report(s) provided by employees or estimated based upon statistical methods. See all QA Engineering salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Pension Plan,401K Plan,Vacation & Paid Time Off,Sick Days,Paid Holidays"
Northrop Grumman QA Engineering Salaries,16/Oct/2009,"$73,219 - $78,887",/yr,(USD),"QA Engineering salaries at Northrop Grumman can range from $73,219-$78,887. This estimate is based upon 1 Northrop Grumman QA Engineering salary report(s) provided by employees or estimated based upon statistical methods. See all QA Engineering salaries to learn how this stacks up in the market.",
Riverbed Technology QA Engineering Salaries,18/Nov/2013,"$57,248 - $62,486",/yr,(USD),"QA Engineering salaries at Riverbed Technology can range from $57,248-$62,486. This estimate is based upon 1 Riverbed Technology QA Engineering salary report(s) provided by employees or estimated based upon statistical methods. See all QA Engineering salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Life Insurance,Supplemental Life Insurance,Disability Insurance,Occupational Accident Insurance,Accidental Death & Dismemberment Insurance,401K Plan,Stock Options,Maternity & Paternity Leave,Work From Home,Family Medical Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Bereavement Leave,Free Lunch or Snacks,Employee Assistance Program,Commuter Checks & Assistance,Company Social Events,Job Training,Professional Development"
CommScope QA Engineering Salaries,10/Sep/2020,"$51,590 - $55,647",/yr,(USD),"QA Engineering salaries at CommScope can range from $51,590-$55,647. This estimate is based upon 1 CommScope QA Engineering salary report(s) provided by employees or estimated based upon statistical methods. See all QA Engineering salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,Supplemental Life Insurance,Disability Insurance,401K Plan,Performance Bonus,Family Medical Leave,Vacation & Paid Time Off,Paid Holidays,Gym Membership,Tuition Assistance"
Shutterfly QA Engineering Salaries,3/Nov/2016,"$55,699 - $59,893",/yr,(USD),"QA Engineering salaries at Shutterfly can range from $55,699-$59,893. This estimate is based upon 1 Shutterfly QA Engineering salary report(s) provided by employees or estimated based upon statistical methods. See all QA Engineering salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Vision Insurance,Health Savings Account (HSA),401K Plan,Performance Bonus,Maternity & Paternity Leave,Work From Home,Family Medical Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Bereavement Leave,Employee Discount,Free Lunch or Snacks,Gym Membership,Commuter Checks & Assistance,Company Social Events"
